date,region,species,obs_freq,count,wind_speed
2023-05-26,Nord,Mallard,1,2,16.4
2023-05-26,Nord,Tufted Duck,1,4,16.4
2023-05-26,Süd,Mallard,1,2,13.7
2023-05-26,Süd,Eurasian Wigeon,1,1,13.7
2023-05-26,Süd,Tufted Duck,1,2,13.7
2023-05-27,Nord,Mallard,1,1,9.7
2023-05-27,Nord,Tufted Duck,1,2,9.7
2023-05-27,Süd,Mallard,1,1,17.6
2023-05-27,Süd,Tufted Duck,1,1,17.6
2023-05-28,Nord,Mallard,1,1,17.7
2023-05-28,Nord,Tufted Duck,1,2,17.7
2023-05-28,Süd,Mallard,1,1,14.3
2023-05-28,Süd,Tufted Duck,1,1,14.3
2023-05-29,Nord,Mallard,1,15,16.8
2023-05-29,Süd,Mallard,1,1,14.3
2023-05-29,Süd,Tufted Duck,1,1,14.3
2023-05-30,Nord,Mallard,1,12,13.3
2023-05-30,Süd,Mallard,1,2,15.3
2023-05-30,Süd,Tufted Duck,1,10,15.3
2023-05-31,Süd,Mallard,1,3,20.3
2023-05-31,Süd,Tufted Duck,1,8,20.3
2023-06-01,Nord,Mallard,1,35,23.9
2023-06-01,Nord,Tufted Duck,1,9,23.9
2023-06-01,Süd,Mallard,1,12,10.7
2023-06-01,Süd,Tufted Duck,1,19,10.7
2023-06-02,Nord,Mallard,1,23,20.7
2023-06-02,Nord,Tufted Duck,1,14,20.7
2023-06-02,Süd,Mallard,1,1,12.7
2023-06-02,Süd,Eurasian Wigeon,1,4,12.7
2023-06-02,Süd,Tufted Duck,1,1,12.7
2023-06-03,Nord,Mallard,1,2,14.0
2023-06-03,Süd,Mallard,1,1,19.7
2023-06-03,Süd,Tufted Duck,1,3,19.7
2023-06-04,Nord,Mallard,1,6,18.1
2023-06-04,Süd,Mallard,1,1,12.9
2023-06-04,Süd,Tufted Duck,1,2,12.9
2023-06-05,Nord,Mallard,1,2,15.6
2023-06-05,Süd,Mallard,1,2,11.8
2023-06-05,Süd,Tufted Duck,1,7,11.8
2023-06-06,Nord,Mallard,1,4,16.3
2023-06-06,Süd,Mallard,1,1,11.1
2023-06-06,Süd,Tufted Duck,1,8,11.1
2023-06-07,Nord,Mallard,1,4,14.0
2023-06-07,Nord,Tufted Duck,1,2,14.0
2023-06-07,Süd,Mallard,1,1,9.8
2023-06-07,Süd,Tufted Duck,1,7,9.8
2023-06-08,Nord,Mallard,1,9,12.1
2023-06-08,Süd,Mallard,1,4,15.9
2023-06-08,Süd,Tufted Duck,1,2,15.9
2023-06-09,Süd,Mallard,1,2,13.0
2023-06-09,Süd,Tufted Duck,1,7,13.0
2023-06-10,Nord,Mallard,1,7,20.3
2023-06-10,Nord,Tufted Duck,1,2,20.3
2023-06-10,Süd,Mallard,1,2,20.1
2023-06-10,Süd,Tufted Duck,1,2,20.1
2023-06-11,Nord,Mallard,1,4,20.2
2023-06-11,Nord,Tufted Duck,1,2,20.2
2023-06-11,Süd,Mallard,1,3,17.9
2023-06-11,Süd,Tufted Duck,1,27,17.9
2023-06-12,Nord,Mallard,1,1,20.5
2023-06-12,Süd,Mallard,1,1,20.2
2023-06-12,Süd,Eurasian Wigeon,1,2,20.2
2023-06-12,Süd,Tufted Duck,1,4,20.2
2023-06-13,Nord,Mallard,1,9,25.8
2023-06-13,Nord,Tufted Duck,1,2,25.8
2023-06-13,Süd,Mallard,1,1,21.0
2023-06-13,Süd,Eurasian Wigeon,1,1,21.0
2023-06-13,Süd,Tufted Duck,1,4,21.0
2023-06-14,Nord,Mallard,1,14,18.9
2023-06-14,Süd,Mallard,1,5,13.8
2023-06-14,Süd,Eurasian Wigeon,1,2,13.8
2023-06-14,Süd,Tufted Duck,1,1,13.8
2023-06-15,Nord,Mallard,1,26,21.7
2023-06-15,Nord,Tufted Duck,1,18,21.7
2023-06-15,Süd,Mallard,1,4,9.4
2023-06-15,Süd,Tufted Duck,1,1,9.4
2023-06-16,Nord,Mallard,1,20,20.0
2023-06-16,Nord,Tufted Duck,1,1,20.0
2023-06-16,Süd,Mallard,1,1,20.0
2023-06-16,Süd,Tufted Duck,1,15,20.0
2023-06-17,Nord,Mallard,1,11,13.8
2023-06-17,Nord,Tufted Duck,1,2,13.8
2023-06-17,Süd,Mallard,1,6,14.7
2023-06-17,Süd,Tufted Duck,1,2,14.7
2023-06-18,Nord,Mallard,1,2,12.3
2023-06-18,Nord,Tufted Duck,1,3,12.3
2023-06-18,Süd,Mallard,1,2,10.6
2023-06-18,Süd,Tufted Duck,1,6,10.6
2023-06-19,Nord,Mallard,1,4,18.2
2023-06-19,Süd,Mallard,1,10,10.1
2023-06-19,Süd,Tufted Duck,1,2,10.1
2023-06-20,Süd,Mallard,1,1,20.3
2023-06-20,Süd,Tufted Duck,1,1,20.3
2023-06-21,Nord,Mallard,1,7,19.8
2023-06-21,Süd,Mallard,1,3,11.5
2023-06-21,Süd,Tufted Duck,1,20,11.5
2023-06-22,Süd,Mallard,1,15,19.9
2023-06-22,Süd,Tufted Duck,1,45,19.9
2023-06-23,Süd,Mallard,1,9,26.3
2023-06-23,Süd,Tufted Duck,1,2,26.3
2023-06-24,Nord,Mallard,1,7,12.0
2023-06-24,Nord,Tufted Duck,1,2,12.0
2023-06-24,Süd,Mallard,1,1,9.3
2023-06-24,Süd,Eurasian Wigeon,1,1,9.3
2023-06-24,Süd,Tufted Duck,1,3,9.3
2023-06-25,Nord,Mallard,1,3,10.2
2023-06-25,Nord,Tufted Duck,1,1,10.2
2023-06-25,Süd,Mallard,1,38,12.4
2023-06-25,Süd,Tufted Duck,1,2,12.4
2023-06-26,Süd,Mallard,1,2,17.9
2023-06-26,Süd,Tufted Duck,1,3,17.9
2023-06-27,Süd,Mallard,1,1,15.0
2023-06-27,Süd,Tufted Duck,1,1,15.0
2023-06-28,Süd,Mallard,1,15,9.9
2023-06-28,Süd,Tufted Duck,1,1,9.9
2023-06-29,Nord,Mallard,1,5,14.8
2023-06-29,Süd,Mallard,1,1,9.7
2023-06-29,Süd,Tufted Duck,1,1,9.7
2023-06-30,Nord,Mallard,1,2,15.6
2023-06-30,Süd,Mallard,1,2,17.1
2023-06-30,Süd,Tufted Duck,1,4,17.1
2023-07-01,Nord,Mallard,1,2,26.3
2023-07-01,Nord,Tufted Duck,1,3,26.3
2023-07-01,Süd,Mallard,1,6,16.6
2023-07-01,Süd,Tufted Duck,1,6,16.6
2023-07-02,Nord,Mallard,1,2,34.3
2023-07-02,Nord,Tufted Duck,1,4,34.3
2023-07-02,Süd,Mallard,1,1,20.9
2023-07-02,Süd,Tufted Duck,1,3,20.9
2023-07-03,Nord,Mallard,1,7,28.5
2023-07-03,Süd,Mallard,1,15,20.5
2023-07-03,Süd,Tufted Duck,1,1,20.5
2023-07-04,Nord,Mallard,1,10,26.3
2023-07-04,Nord,Tufted Duck,1,4,26.3
2023-07-04,Süd,Mallard,1,1,12.4
2023-07-04,Süd,Tufted Duck,1,30,12.4
2023-07-05,Nord,Mallard,1,15,40.1
2023-07-05,Süd,Mallard,1,38,17.4
2023-07-05,Süd,Tufted Duck,1,100,17.4
2023-07-06,Nord,Mallard,1,8,20.4
2023-07-06,Süd,Mallard,1,37,8.6
2023-07-06,Süd,Tufted Duck,1,6,8.6
2023-07-07,Nord,Mallard,1,7,12.4
2023-07-07,Süd,Mallard,1,28,11.0
2023-07-07,Süd,Tufted Duck,1,1,11.0
2023-07-08,Nord,Mallard,1,7,14.8
2023-07-08,Nord,Tufted Duck,1,1,14.8
2023-07-08,Süd,Mallard,1,9,10.6
2023-07-08,Süd,Tufted Duck,1,18,10.6
2023-07-09,Süd,Mallard,1,3,9.6
2023-07-09,Süd,Tufted Duck,1,1,9.6
2023-07-10,Süd,Mallard,1,1,16.3
2023-07-10,Süd,Tufted Duck,1,1,16.3
2023-07-11,Süd,Mallard,1,8,9.3
2023-07-11,Süd,Eurasian Wigeon,1,1,9.3
2023-07-11,Süd,Tufted Duck,1,30,9.3
2023-07-12,Nord,Mallard,1,15,27.8
2023-07-12,Nord,Tufted Duck,1,2,27.8
2023-07-12,Süd,Mallard,1,9,18.6
2023-07-12,Süd,Tufted Duck,1,26,18.6
2023-07-13,Süd,Mallard,1,1,15.6
2023-07-13,Süd,Tufted Duck,1,8,15.6
2023-07-14,Süd,Mallard,1,1,12.0
2023-07-14,Süd,Tufted Duck,1,1,12.0
2023-07-15,Süd,Mallard,1,2,14.4
2023-07-15,Süd,Tufted Duck,1,2,14.4
2023-07-16,Süd,Mallard,1,35,22.9
2023-07-16,Süd,Tufted Duck,1,3,22.9
2023-07-17,Süd,Mallard,1,10,16.0
2023-07-17,Süd,Tufted Duck,1,15,16.0
2023-07-18,Nord,Mallard,1,3,18.4
2023-07-18,Süd,Mallard,1,2,15.0
2023-07-18,Süd,Tufted Duck,1,10,15.0
2023-07-19,Nord,Mallard,1,8,12.6
2023-07-19,Süd,Mallard,1,6,23.7
2023-07-19,Süd,Tufted Duck,1,23,23.7
2023-07-20,Nord,Mallard,1,4,20.5
2023-07-20,Süd,Mallard,1,1,15.3
2023-07-20,Süd,Tufted Duck,1,2,15.3
2023-07-21,Nord,Mallard,1,7,12.6
2023-07-21,Nord,Tufted Duck,1,1,12.6
2023-07-21,Süd,Mallard,1,16,17.3
2023-07-21,Süd,Tufted Duck,1,1,17.3
2023-07-22,Süd,Mallard,1,1,15.4
2023-07-22,Süd,Tufted Duck,1,1,15.4
2023-07-23,Süd,Mallard,1,10,15.9
2023-07-23,Süd,Tufted Duck,1,11,15.9
2023-07-24,Nord,Mallard,1,12,19.6
2023-07-24,Süd,Mallard,1,3,17.4
2023-07-24,Süd,Tufted Duck,1,50,17.4
2023-07-25,Nord,Mallard,1,3,19.8
2023-07-25,Süd,Mallard,1,6,22.3
2023-07-25,Süd,Tufted Duck,1,2,22.3
2023-07-26,Nord,Mallard,1,1,19.8
2023-07-26,Süd,Mallard,1,3,19.3
2023-07-26,Süd,Tufted Duck,1,16,19.3
2023-07-27,Nord,Mallard,1,5,14.8
2023-07-27,Süd,Mallard,1,10,16.1
2023-07-27,Süd,Tufted Duck,1,2,16.1
2023-07-28,Nord,Mallard,1,12,9.9
2023-07-28,Nord,Tufted Duck,1,7,9.9
2023-07-28,Süd,Mallard,1,7,24.3
2023-07-29,Nord,Mallard,1,2,17.0
2023-07-29,Süd,Mallard,1,1,18.6
2023-07-29,Süd,Tufted Duck,1,37,18.6
2023-07-30,Nord,Mallard,1,1,25.8
2023-07-30,Nord,Tufted Duck,1,1,25.8
2023-07-30,Süd,Mallard,1,10,25.3
2023-07-30,Süd,Tufted Duck,1,8,25.3
2023-07-31,Süd,Mallard,1,4,17.0
2023-07-31,Süd,Tufted Duck,1,15,17.0
2023-08-01,Süd,Mallard,1,20,23.4
2023-08-01,Süd,Tufted Duck,1,4,23.4
2023-08-02,Süd,Mallard,1,20,20.9
2023-08-02,Süd,Tufted Duck,1,20,20.9
2023-08-03,Nord,Mallard,1,5,23.5
2023-08-03,Nord,Tufted Duck,1,2,23.5
2023-08-03,Süd,Mallard,1,7,27.5
2023-08-03,Süd,Tufted Duck,1,2,27.5
2023-08-04,Nord,Mallard,1,17,19.1
2023-08-04,Süd,Mallard,1,1,13.3
2023-08-04,Süd,Tufted Duck,1,34,13.3
2023-08-05,Süd,Mallard,1,6,13.0
2023-08-05,Süd,Tufted Duck,1,1,13.0
2023-08-06,Süd,Mallard,1,18,33.6
2023-08-06,Süd,Tufted Duck,1,30,33.6
2023-08-07,Süd,Mallard,1,1,32.7
2023-08-08,Süd,Mallard,1,13,20.7
2023-08-08,Süd,Tufted Duck,1,1,20.7
2023-08-09,Süd,Mallard,1,7,22.0
2023-08-09,Süd,Tufted Duck,1,50,22.0
2023-08-10,Nord,Mallard,1,10,16.9
2023-08-10,Nord,Tufted Duck,1,1,16.9
2023-08-10,Süd,Mallard,1,10,8.0
2023-08-10,Süd,Tufted Duck,1,5,8.0
2023-08-11,Süd,Mallard,1,1,8.4
2023-08-11,Süd,Tufted Duck,1,12,8.4
2023-08-12,Nord,Mallard,1,1,18.4
2023-08-12,Süd,Mallard,1,25,12.6
2023-08-12,Süd,Tufted Duck,1,1,12.6
2023-08-13,Nord,Mallard,1,4,19.0
2023-08-13,Nord,Tufted Duck,1,5,19.0
2023-08-13,Süd,Mallard,1,60,15.7
2023-08-13,Süd,Tufted Duck,1,16,15.7
2023-08-14,Süd,Mallard,1,8,10.5
2023-08-14,Süd,Tufted Duck,1,8,10.5
2023-08-15,Süd,Mallard,1,6,13.1
2023-08-15,Süd,Tufted Duck,1,5,13.1
2023-08-16,Nord,Mallard,1,10,11.2
2023-08-16,Nord,Tufted Duck,1,8,11.2
2023-08-16,Süd,Mallard,1,40,14.1
2023-08-16,Süd,Tufted Duck,1,1,14.1
2023-08-17,Süd,Mallard,1,1,13.6
2023-08-17,Süd,Tufted Duck,1,6,13.6
2023-08-18,Nord,Mallard,1,5,14.1
2023-08-18,Süd,Mallard,1,1,9.4
2023-08-18,Süd,Tufted Duck,1,1,9.4
2023-08-19,Nord,Mallard,1,4,17.3
2023-08-19,Süd,Mallard,1,100,8.3
2023-08-19,Süd,Tufted Duck,1,1,8.3
2023-08-20,Nord,Mallard,1,7,18.4
2023-08-20,Süd,Mallard,1,14,9.3
2023-08-20,Süd,Tufted Duck,1,1,9.3
2023-08-21,Süd,Mallard,1,20,9.4
2023-08-21,Süd,Tufted Duck,1,2,9.4
2023-08-22,Süd,Mallard,1,5,12.2
2023-08-22,Süd,Eurasian Wigeon,1,1,12.2
2023-08-22,Süd,Tufted Duck,1,8,12.2
2023-08-23,Nord,Mallard,1,7,12.6
2023-08-23,Nord,Tufted Duck,1,9,12.6
2023-08-23,Süd,Mallard,1,20,17.5
2023-08-23,Süd,Tufted Duck,1,16,17.5
2023-08-24,Nord,Mallard,1,12,14.3
2023-08-24,Süd,Mallard,1,2,17.5
2023-08-24,Süd,Tufted Duck,1,2,17.5
2023-08-25,Nord,Mallard,1,1,15.0
2023-08-25,Nord,Tufted Duck,1,7,15.0
2023-08-25,Süd,Mallard,1,40,20.9
2023-08-25,Süd,Tufted Duck,1,2,20.9
2023-08-26,Süd,Mallard,1,1,16.2
2023-08-26,Süd,Tufted Duck,1,1,16.2
2023-08-27,Nord,Mallard,1,1,15.6
2023-08-27,Süd,Mallard,1,1,10.4
2023-08-27,Süd,Tufted Duck,1,1,10.4
2023-08-28,Nord,Mallard,1,2,19.8
2023-08-28,Süd,Mallard,1,110,18.9
2023-08-29,Süd,Mallard,1,1,15.3
2023-08-30,Süd,Mallard,1,8,11.9
2023-08-30,Süd,Tufted Duck,1,2,11.9
2023-08-31,Nord,Mallard,1,10,18.3
2023-08-31,Süd,Mallard,1,1,18.0
2023-08-31,Süd,Tufted Duck,1,1,18.0
2023-09-01,Nord,Mallard,1,5,15.8
2023-09-01,Süd,Mallard,1,2,22.7
2023-09-01,Süd,Tufted Duck,1,1,22.7
2023-09-02,Nord,Mallard,1,9,10.2
2023-09-02,Süd,Mallard,1,2,9.8
2023-09-02,Süd,Tufted Duck,1,1,9.8
2023-09-03,Nord,Mallard,1,5,15.5
2023-09-03,Süd,Mallard,1,1,9.7
2023-09-03,Süd,Tufted Duck,1,3,9.7
2023-09-04,Süd,Mallard,1,1,14.8
2023-09-04,Süd,Eurasian Wigeon,1,1,14.8
2023-09-04,Süd,Tufted Duck,1,8,14.8
2023-09-05,Süd,Mallard,1,1,15.0
2023-09-05,Süd,Eurasian Wigeon,1,1,15.0
2023-09-05,Süd,Tufted Duck,1,7,15.0
2023-09-06,Süd,Mallard,1,1,12.3
2023-09-06,Süd,Eurasian Wigeon,1,15,12.3
2023-09-06,Süd,Tufted Duck,1,8,12.3
2023-09-07,Süd,Mallard,1,40,14.0
2023-09-07,Süd,Tufted Duck,1,5,14.0
2023-09-08,Süd,Mallard,1,3,9.7
2023-09-08,Süd,Tufted Duck,1,2,9.7
2023-09-09,Nord,Eurasian Wigeon,1,1,9.4
2023-09-09,Süd,Mallard,1,24,8.9
2023-09-09,Süd,Eurasian Wigeon,1,5,8.9
2023-09-09,Süd,Tufted Duck,1,1,8.9
2023-09-10,Nord,Mallard,1,12,8.8
2023-09-10,Süd,Mallard,1,6,9.2
2023-09-10,Süd,Eurasian Wigeon,1,1,9.2
2023-09-10,Süd,Tufted Duck,1,1,9.2
2023-09-11,Nord,Mallard,1,4,9.9
2023-09-11,Süd,Mallard,1,10,9.5
2023-09-11,Süd,Tufted Duck,1,14,9.5
2023-09-12,Nord,Mallard,1,30,12.2
2023-09-12,Nord,Eurasian Wigeon,1,2,12.2
2023-09-12,Nord,Tufted Duck,1,2,12.2
2023-09-12,Süd,Mallard,1,2,8.9
2023-09-12,Süd,Eurasian Wigeon,1,1,8.9
2023-09-12,Süd,Tufted Duck,1,30,8.9
2023-09-13,Nord,Mallard,1,10,17.1
2023-09-13,Süd,Mallard,1,3,13.3
2023-09-13,Süd,Tufted Duck,1,14,13.3
2023-09-14,Nord,Mallard,1,10,9.3
2023-09-14,Nord,Tufted Duck,1,2,9.3
2023-09-14,Süd,Mallard,1,33,10.1
2023-09-14,Süd,Eurasian Wigeon,1,1,10.1
2023-09-14,Süd,Tufted Duck,1,6,10.1
2023-09-15,Nord,Mallard,1,1,16.0
2023-09-15,Nord,Eurasian Wigeon,1,3,16.0
2023-09-15,Nord,Tufted Duck,1,2,16.0
2023-09-15,Süd,Mallard,1,2,11.8
2023-09-16,Nord,Mallard,1,22,13.6
2023-09-16,Nord,Tufted Duck,1,2,13.6
2023-09-16,Süd,Mallard,1,3,8.6
2023-09-16,Süd,Eurasian Wigeon,1,4,8.6
2023-09-16,Süd,Tufted Duck,1,1,8.6
2023-09-17,Süd,Mallard,1,23,8.4
2023-09-17,Süd,Eurasian Wigeon,1,2,8.4
2023-09-17,Süd,Tufted Duck,1,1,8.4
2023-09-18,Süd,Mallard,1,21,20.5
2023-09-18,Süd,Tufted Duck,1,1,20.5
2023-09-19,Süd,Mallard,1,20,21.8
2023-09-19,Süd,Eurasian Wigeon,1,2,21.8
2023-09-19,Süd,Tufted Duck,1,5,21.8
2023-09-20,Süd,Mallard,1,15,10.8
2023-09-20,Süd,Eurasian Wigeon,1,1,10.8
2023-09-20,Süd,Tufted Duck,1,1,10.8
2023-09-21,Nord,Mallard,1,12,19.5
2023-09-21,Süd,Mallard,1,25,18.8
2023-09-21,Süd,Eurasian Wigeon,1,1,18.8
2023-09-21,Süd,Tufted Duck,1,1,18.8
2023-09-22,Nord,Mallard,1,35,19.3
2023-09-22,Süd,Mallard,1,1,15.0
2023-09-22,Süd,Eurasian Wigeon,1,1,15.0
2023-09-22,Süd,Tufted Duck,1,1,15.0
2023-09-23,Nord,Mallard,1,52,22.5
2023-09-23,Nord,Tufted Duck,1,2,22.5
2023-09-23,Süd,Mallard,1,5,14.7
2023-09-23,Süd,Eurasian Wigeon,1,1,14.7
2023-09-23,Süd,Tufted Duck,1,1,14.7
2023-09-24,Süd,Mallard,1,3,9.1
2023-09-24,Süd,Eurasian Wigeon,1,1,9.1
2023-09-24,Süd,Tufted Duck,1,50,9.1
2023-09-25,Nord,Mallard,1,3,17.4
2023-09-25,Süd,Mallard,1,2,11.3
2023-09-25,Süd,Eurasian Wigeon,1,2,11.3
2023-09-25,Süd,Tufted Duck,1,6,11.3
2023-09-26,Nord,Mallard,1,5,10.7
2023-09-26,Nord,Eurasian Wigeon,1,1,10.7
2023-09-26,Nord,Tufted Duck,1,7,10.7
2023-09-26,Süd,Mallard,1,1,5.9
2023-09-26,Süd,Eurasian Wigeon,1,1,5.9
2023-09-26,Süd,Tufted Duck,1,1,5.9
2023-09-27,Süd,Mallard,1,6,12.2
2023-09-27,Süd,Eurasian Wigeon,1,2,12.2
2023-09-27,Süd,Tufted Duck,1,2,12.2
2023-09-28,Nord,Mallard,1,2,16.0
2023-09-28,Süd,Mallard,1,24,12.5
2023-09-28,Süd,Eurasian Wigeon,1,1,12.5
2023-09-28,Süd,Tufted Duck,1,2,12.5
2023-09-29,Süd,Mallard,1,1,14.7
2023-09-29,Süd,Eurasian Wigeon,1,2,14.7
2023-09-29,Süd,Tufted Duck,1,11,14.7
2023-09-30,Süd,Mallard,1,1,12.4
2023-09-30,Süd,Tufted Duck,1,7,12.4
2023-10-01,Nord,Mallard,1,16,14.7
2023-10-01,Nord,Tufted Duck,1,1,14.7
2023-10-01,Süd,Mallard,1,6,7.9
2023-10-01,Süd,Eurasian Wigeon,1,2,7.9
2023-10-01,Süd,Tufted Duck,1,7,7.9
2023-10-02,Nord,Mallard,1,4,16.6
2023-10-02,Süd,Mallard,1,14,9.0
2023-10-02,Süd,Eurasian Wigeon,1,2,9.0
2023-10-02,Süd,Tufted Duck,1,25,9.0
2023-10-03,Süd,Mallard,1,1,27.9
2023-10-03,Süd,Eurasian Wigeon,1,1,27.9
2023-10-03,Süd,Tufted Duck,1,20,27.9
2023-10-04,Nord,Mallard,1,12,26.9
2023-10-04,Süd,Mallard,1,2,14.3
2023-10-04,Süd,Eurasian Wigeon,1,6,14.3
2023-10-04,Süd,Tufted Duck,1,2,14.3
2023-10-05,Nord,Mallard,1,20,25.6
2023-10-05,Nord,Tufted Duck,1,40,25.6
2023-10-05,Süd,Mallard,1,19,11.7
2023-10-05,Süd,Tufted Duck,1,6,11.7
2023-10-06,Nord,Mallard,1,1,29.5
2023-10-06,Süd,Mallard,1,3,10.6
2023-10-06,Süd,Eurasian Wigeon,1,2,10.6
2023-10-06,Süd,Tufted Duck,1,1,10.6
2023-10-07,Süd,Mallard,1,1,18.4
2023-10-07,Süd,Eurasian Wigeon,1,1,18.4
2023-10-07,Süd,Tufted Duck,1,15,18.4
2023-10-08,Nord,Mallard,1,2,12.5
2023-10-08,Nord,Tufted Duck,1,1,12.5
2023-10-08,Süd,Mallard,1,25,21.1
2023-10-08,Süd,Eurasian Wigeon,1,24,21.1
2023-10-08,Süd,Tufted Duck,1,2,21.1
2023-10-09,Süd,Mallard,1,3,18.8
2023-10-09,Süd,Eurasian Wigeon,1,10,18.8
2023-10-09,Süd,Tufted Duck,1,24,18.8
2023-10-10,Süd,Mallard,1,2,14.0
2023-10-10,Süd,Eurasian Wigeon,1,4,14.0
2023-10-10,Süd,Tufted Duck,1,1,14.0
2023-10-11,Süd,Mallard,1,1,13.2
2023-10-11,Süd,Eurasian Wigeon,1,8,13.2
2023-10-11,Süd,Tufted Duck,1,1,13.2
2023-10-12,Nord,Mallard,1,2,17.2
2023-10-12,Nord,Tufted Duck,1,5,17.2
2023-10-12,Süd,Mallard,1,4,19.2
2023-10-12,Süd,Eurasian Wigeon,1,1,19.2
2023-10-12,Süd,Tufted Duck,1,3,19.2
2023-10-13,Nord,Mallard,1,23,34.9
2023-10-13,Nord,Tufted Duck,1,1,34.9
2023-10-13,Süd,Mallard,1,1,14.4
2023-10-13,Süd,Eurasian Wigeon,1,20,14.4
2023-10-13,Süd,Tufted Duck,1,1,14.4
2023-10-14,Nord,Mallard,1,7,31.8
2023-10-14,Süd,Mallard,1,1,29.7
2023-10-14,Süd,Eurasian Wigeon,1,1,29.7
2023-10-14,Süd,Tufted Duck,1,5,29.7
2023-10-15,Nord,Mallard,1,8,25.7
2023-10-15,Nord,Tufted Duck,1,2,25.7
2023-10-15,Süd,Mallard,1,1,17.1
2023-10-15,Süd,Eurasian Wigeon,1,1,17.1
2023-10-15,Süd,Tufted Duck,1,1,17.1
2023-10-16,Nord,Mallard,1,12,16.5
2023-10-16,Süd,Mallard,1,2,11.6
2023-10-16,Süd,Tufted Duck,1,5,11.6
2023-10-17,Nord,Mallard,1,20,8.9
2023-10-17,Nord,Tufted Duck,1,41,8.9
2023-10-17,Süd,Mallard,1,17,10.4
2023-10-17,Süd,Eurasian Wigeon,1,40,10.4
2023-10-17,Süd,Tufted Duck,1,40,10.4
2023-10-18,Nord,Mallard,1,4,22.9
2023-10-18,Nord,Tufted Duck,1,10,22.9
2023-10-18,Süd,Mallard,1,1,10.8
2023-10-18,Süd,Tufted Duck,1,22,10.8
2023-10-19,Nord,Mallard,1,17,26.7
2023-10-19,Nord,Eurasian Wigeon,1,3,26.7
2023-10-19,Süd,Mallard,1,2,9.5
2023-10-19,Süd,Tufted Duck,1,1,9.5
2023-10-20,Nord,Eurasian Wigeon,1,14,33.4
2023-10-20,Süd,Mallard,1,1,26.8
2023-10-20,Süd,Eurasian Wigeon,1,5,26.8
2023-10-20,Süd,Tufted Duck,1,25,26.8
2023-10-21,Nord,Mallard,1,11,19.6
2023-10-21,Nord,Eurasian Wigeon,1,2,19.6
2023-10-21,Süd,Mallard,1,4,13.7
2023-10-21,Süd,Eurasian Wigeon,1,28,13.7
2023-10-21,Süd,Tufted Duck,1,1,13.7
2023-10-22,Süd,Mallard,1,4,14.8
2023-10-22,Süd,Eurasian Wigeon,1,10,14.8
2023-10-22,Süd,Tufted Duck,1,75,14.8
2023-10-23,Süd,Mallard,1,13,12.2
2023-10-23,Süd,Eurasian Wigeon,1,8,12.2
2023-10-23,Süd,Tufted Duck,1,6,12.2
2023-10-24,Nord,Tufted Duck,1,32,18.9
2023-10-24,Süd,Mallard,1,7,12.5
2023-10-24,Süd,Eurasian Wigeon,1,15,12.5
2023-10-24,Süd,Tufted Duck,1,4,12.5
2023-10-25,Nord,Mallard,1,10,16.7
2023-10-25,Nord,Tufted Duck,1,1,16.7
2023-10-25,Süd,Mallard,1,20,21.8
2023-10-25,Süd,Tufted Duck,1,1,21.8
2023-10-26,Nord,Mallard,1,20,15.8
2023-10-26,Süd,Mallard,1,40,28.9
2023-10-26,Süd,Tufted Duck,1,1,28.9
2023-10-27,Süd,Mallard,1,1,28.5
2023-10-27,Süd,Eurasian Wigeon,1,1,28.5
2023-10-27,Süd,Tufted Duck,1,8,28.5
2023-10-28,Süd,Mallard,1,6,22.7
2023-10-28,Süd,Eurasian Wigeon,1,10,22.7
2023-10-28,Süd,Tufted Duck,1,30,22.7
2023-10-29,Nord,Mallard,1,1,29.3
2023-10-29,Süd,Mallard,1,16,14.5
2023-10-29,Süd,Eurasian Wigeon,1,22,14.5
2023-10-29,Süd,Tufted Duck,1,40,14.5
2023-10-30,Nord,Mallard,1,1,24.7
2023-10-30,Süd,Mallard,1,6,22.7
2023-10-30,Süd,Eurasian Wigeon,1,6,22.7
2023-10-30,Süd,Tufted Duck,1,2,22.7
2023-10-31,Süd,Mallard,1,11,23.7
2023-10-31,Süd,Tufted Duck,1,1,23.7
2023-11-01,Nord,Tufted Duck,1,25,19.8
2023-11-01,Süd,Mallard,1,4,16.4
2023-11-01,Süd,Eurasian Wigeon,1,8,16.4
2023-11-01,Süd,Tufted Duck,1,1,16.4
2023-11-02,Nord,Mallard,1,42,29.5
2023-11-02,Nord,Tufted Duck,1,16,29.5
2023-11-02,Süd,Mallard,1,1,20.4
2023-11-02,Süd,Eurasian Wigeon,1,17,20.4
2023-11-02,Süd,Tufted Duck,1,1,20.4
2023-11-03,Nord,Mallard,1,10,26.6
2023-11-03,Süd,Mallard,1,54,16.7
2023-11-03,Süd,Eurasian Wigeon,1,2,16.7
2023-11-03,Süd,Tufted Duck,1,1,16.7
2023-11-04,Nord,Mallard,1,9,25.8
2023-11-04,Süd,Mallard,1,8,14.9
2023-11-04,Süd,Eurasian Wigeon,1,15,14.9
2023-11-04,Süd,Tufted Duck,1,4,14.9
2023-11-05,Nord,Mallard,1,3,25.1
2023-11-05,Süd,Mallard,1,67,32.9
2023-11-05,Süd,Eurasian Wigeon,1,1,32.9
2023-11-05,Süd,Tufted Duck,1,2,32.9
2023-11-06,Süd,Mallard,1,25,25.3
2023-11-06,Süd,Eurasian Wigeon,1,2,25.3
2023-11-06,Süd,Tufted Duck,1,15,25.3
2023-11-07,Süd,Mallard,1,5,16.1
