species,lat,lon,date,locId,locName,area_type
Hawfinch,54.213725,9.939173,2026-03-01 11:26,L52384277,Melkenkamp Wohngebiet,urban
Eurasian Sparrowhawk,54.7787763,9.4405154,2026-03-01 10:08,L58841031,"39 Waitzstraße, Flensburg, Schleswig-Holstein, DE (54.779, 9.441)",rural
Red-necked Grebe,54.3318221,10.0611345,2026-03-01 09:45,L13199994,Ottendorfer Au (Domänental),rural
Yellowhammer,53.4252104,10.3362036,2026-03-01 08:15,L13787326,Staustufe Elbe Geesthacht,rural
Common Scoter,54.4255373,10.2869924,2026-03-01 07:16,L1033222,Bottsand (NSG),rural
Rock Pipit,54.4255373,10.2869924,2026-03-01 07:16,L1033222,Bottsand (NSG),rural
Canada Goose,54.3282371,10.1242813,2026-03-02 16:53,L12671474,"Schrevenpark, Kiel",rural
Mute Swan,54.3282371,10.1242813,2026-03-02 16:53,L12671474,"Schrevenpark, Kiel",rural
Egyptian Goose,54.3282371,10.1242813,2026-03-02 16:53,L12671474,"Schrevenpark, Kiel",rural
Gadwall,54.3282371,10.1242813,2026-03-02 16:53,L12671474,"Schrevenpark, Kiel",rural
Mallard,54.3282371,10.1242813,2026-03-02 16:53,L12671474,"Schrevenpark, Kiel",rural
Common Pochard,54.3282371,10.1242813,2026-03-02 16:53,L12671474,"Schrevenpark, Kiel",rural
Tufted Duck,54.3282371,10.1242813,2026-03-02 16:53,L12671474,"Schrevenpark, Kiel",rural
Common Wood-Pigeon,54.3282371,10.1242813,2026-03-02 16:53,L12671474,"Schrevenpark, Kiel",rural
Eurasian Moorhen,54.3282371,10.1242813,2026-03-02 16:53,L12671474,"Schrevenpark, Kiel",rural
Eurasian Coot,54.3282371,10.1242813,2026-03-02 16:53,L12671474,"Schrevenpark, Kiel",rural
Black-headed Gull,54.3282371,10.1242813,2026-03-02 16:53,L12671474,"Schrevenpark, Kiel",rural
European Herring Gull,54.3282371,10.1242813,2026-03-02 16:53,L12671474,"Schrevenpark, Kiel",rural
Great Cormorant,54.3282371,10.1242813,2026-03-02 16:53,L12671474,"Schrevenpark, Kiel",rural
Rook,54.3282371,10.1242813,2026-03-02 16:53,L12671474,"Schrevenpark, Kiel",rural
Carrion Crow,54.3282371,10.1242813,2026-03-02 16:53,L12671474,"Schrevenpark, Kiel",rural
Eurasian Blue Tit,54.3282371,10.1242813,2026-03-02 16:53,L12671474,"Schrevenpark, Kiel",rural
Great Tit,54.3282371,10.1242813,2026-03-02 16:53,L12671474,"Schrevenpark, Kiel",rural
Eurasian Wren,54.3282371,10.1242813,2026-03-02 16:53,L12671474,"Schrevenpark, Kiel",rural
Eurasian Blackbird,54.3282371,10.1242813,2026-03-02 16:53,L12671474,"Schrevenpark, Kiel",rural
European Robin,54.3282371,10.1242813,2026-03-02 16:53,L12671474,"Schrevenpark, Kiel",rural
Common Chaffinch,54.3282371,10.1242813,2026-03-02 16:53,L12671474,"Schrevenpark, Kiel",rural
House Sparrow,53.742601,10.30937,2026-03-02 16:42,L45019909,Dorfplatz,urban
Eurasian Tree Sparrow,53.742601,10.30937,2026-03-02 16:42,L45019909,Dorfplatz,urban
Whooper Swan,54.308983,10.676179,2026-03-02 16:27,L59500753,Sehlendorfer Binnensee: Beobachtungsplattform Rundblick (gesamt),rural
Common Shelduck,54.308983,10.676179,2026-03-02 16:27,L59500753,Sehlendorfer Binnensee: Beobachtungsplattform Rundblick (gesamt),rural
Eurasian Wigeon,54.308983,10.676179,2026-03-02 16:27,L59500753,Sehlendorfer Binnensee: Beobachtungsplattform Rundblick (gesamt),rural
Northern Pintail,54.308983,10.676179,2026-03-02 16:27,L59500753,Sehlendorfer Binnensee: Beobachtungsplattform Rundblick (gesamt),rural
Green-winged Teal,54.308983,10.676179,2026-03-02 16:27,L59500753,Sehlendorfer Binnensee: Beobachtungsplattform Rundblick (gesamt),rural
Common Goldeneye,54.308983,10.676179,2026-03-02 16:27,L59500753,Sehlendorfer Binnensee: Beobachtungsplattform Rundblick (gesamt),rural
Eurasian Oystercatcher,54.308983,10.676179,2026-03-02 16:27,L59500753,Sehlendorfer Binnensee: Beobachtungsplattform Rundblick (gesamt),rural
European Golden-Plover,54.308983,10.676179,2026-03-02 16:27,L59500753,Sehlendorfer Binnensee: Beobachtungsplattform Rundblick (gesamt),rural
Northern Lapwing,54.308983,10.676179,2026-03-02 16:27,L59500753,Sehlendorfer Binnensee: Beobachtungsplattform Rundblick (gesamt),rural
Eurasian Curlew,54.308983,10.676179,2026-03-02 16:27,L59500753,Sehlendorfer Binnensee: Beobachtungsplattform Rundblick (gesamt),rural
Great Black-backed Gull,54.308983,10.676179,2026-03-02 16:27,L59500753,Sehlendorfer Binnensee: Beobachtungsplattform Rundblick (gesamt),rural
Great Crested Grebe,54.308983,10.676179,2026-03-02 16:27,L59500753,Sehlendorfer Binnensee: Beobachtungsplattform Rundblick (gesamt),rural
Common Raven,54.308983,10.676179,2026-03-02 16:27,L59500753,Sehlendorfer Binnensee: Beobachtungsplattform Rundblick (gesamt),rural
Eurasian Skylark,54.308983,10.676179,2026-03-02 16:27,L59500753,Sehlendorfer Binnensee: Beobachtungsplattform Rundblick (gesamt),rural
European Stonechat,54.308983,10.676179,2026-03-02 16:27,L59500753,Sehlendorfer Binnensee: Beobachtungsplattform Rundblick (gesamt),rural
Meadow Pipit,54.308983,10.676179,2026-03-02 16:27,L59500753,Sehlendorfer Binnensee: Beobachtungsplattform Rundblick (gesamt),rural
Reed Bunting,54.308983,10.676179,2026-03-02 16:27,L59500753,Sehlendorfer Binnensee: Beobachtungsplattform Rundblick (gesamt),rural
Mistle Thrush,53.644594,9.837345,2026-03-02 16:15,L59152144,Büro,urban
Eurasian Bullfinch,53.644594,9.837345,2026-03-02 16:15,L59152144,Büro,urban
European Greenfinch,53.644594,9.837345,2026-03-02 16:15,L59152144,Büro,urban
Common Buzzard,53.725411,10.287067,2026-03-02 13:56,L24133964,My back yard,urban
Eurasian Green Woodpecker,53.725411,10.287067,2026-03-02 13:56,L24133964,My back yard,urban
Marsh Tit,53.725411,10.287067,2026-03-02 13:56,L24133964,My back yard,urban
European Starling,53.725411,10.287067,2026-03-02 13:56,L24133964,My back yard,urban
European Goldfinch,53.725411,10.287067,2026-03-02 13:56,L24133964,My back yard,urban
Graylag Goose,54.349766,10.621565,2026-03-02 13:10,L59500751,Kleiner Binnensee: Rusch,rural
Greater White-fronted Goose,54.349766,10.621565,2026-03-02 13:10,L59500751,Kleiner Binnensee: Rusch,rural
Barnacle Goose,54.349766,10.621565,2026-03-02 13:10,L59500751,Kleiner Binnensee: Rusch,rural
Common Merganser,54.349766,10.621565,2026-03-02 13:10,L59500751,Kleiner Binnensee: Rusch,rural
Common Ringed Plover,54.349766,10.621565,2026-03-02 13:10,L59500751,Kleiner Binnensee: Rusch,rural
Gray Heron,54.349766,10.621565,2026-03-02 13:10,L59500751,Kleiner Binnensee: Rusch,rural
Red Kite,54.349766,10.621565,2026-03-02 13:10,L59500751,Kleiner Binnensee: Rusch,rural
White-tailed Eagle,54.349766,10.621565,2026-03-02 13:10,L59500751,Kleiner Binnensee: Rusch,rural
Eurasian Kestrel,54.349766,10.621565,2026-03-02 13:10,L59500751,Kleiner Binnensee: Rusch,rural
White Wagtail,54.349766,10.621565,2026-03-02 13:10,L59500751,Kleiner Binnensee: Rusch,rural
Eurasian Jay,53.74008,10.311695,2026-03-02 12:55,L45015162,Grootbek,rural
Eurasian Magpie,53.74008,10.311695,2026-03-02 12:55,L45015162,Grootbek,rural
Common Chiffchaff,54.1849967,7.8877223,2026-03-02 12:47,L4421309,Helgoland--Kurgelände,urban
Goldcrest,54.1849967,7.8877223,2026-03-02 12:47,L4421309,Helgoland--Kurgelände,urban
Song Thrush,54.1849967,7.8877223,2026-03-02 12:47,L4421309,Helgoland--Kurgelände,urban
Redwing,54.1849967,7.8877223,2026-03-02 12:47,L4421309,Helgoland--Kurgelände,urban
Dunnock,54.1849967,7.8877223,2026-03-02 12:47,L4421309,Helgoland--Kurgelände,urban
Carrion x Hooded Crow (hybrid),54.1835357,7.8871556,2026-03-02 12:31,L59472216,Falm,urban
Smew,54.5267688,8.9771244,2026-03-02 12:20,L8637524,Beltringharder Koog (NSG)--Kleientnahme Südost,rural
Great Egret,54.5267688,8.9771244,2026-03-02 12:20,L8637524,Beltringharder Koog (NSG)--Kleientnahme Südost,rural
Common Crane,53.725411,10.287067,2026-03-02 11:51,L24133964,My back yard,urban
Great Spotted Woodpecker,53.725411,10.287067,2026-03-02 11:51,L24133964,My back yard,urban
Eurasian Jackdaw,53.725411,10.287067,2026-03-02 11:51,L24133964,My back yard,urban
Hawfinch,54.1843324,7.8829804,2026-03-02 10:04,L59467865,Vogelwarte Helgoland,urban
Rock Pigeon,54.3346176,10.1206932,2026-03-02 08:14,L31457530,"Schauenburgerstrasse, Kiel",urban
Common Gull,54.3346176,10.1206932,2026-03-02 08:14,L31457530,"Schauenburgerstrasse, Kiel",urban
Yellowhammer,53.745976,10.292203,2026-03-02 08:04,L45044629,Zigeunerredder,rural
Hooded Crow,53.427943,10.370105,2026-03-02 07:43,L59465840,"Werftstraße, Geesthacht DE-Schleswig-Holstein 53.42794, 10.37011",rural
Ring-necked Pheasant,54.213725,9.939173,2026-03-02 07:12,L52384277,Melkenkamp Wohngebiet,urban
Stock Dove,54.159172,10.778834,2026-03-02 06:59,L59464906,"23730, Altenkrempe DE-Schleswig-Holstein 54.15917, 10.77883",rural
Willow Tit,54.159172,10.778834,2026-03-02 06:59,L59464906,"23730, Altenkrempe DE-Schleswig-Holstein 54.15917, 10.77883",rural
Eurasian Nuthatch,54.159172,10.778834,2026-03-02 06:59,L59464906,"23730, Altenkrempe DE-Schleswig-Holstein 54.15917, 10.77883",rural
Fieldfare,54.159172,10.778834,2026-03-02 06:59,L59464906,"23730, Altenkrempe DE-Schleswig-Holstein 54.15917, 10.77883",rural
Eurasian Blue Tit,54.213725,9.939173,2026-03-03 18:05,L52384277,Melkenkamp Wohngebiet,urban
Eurasian Wren,54.213725,9.939173,2026-03-03 18:05,L52384277,Melkenkamp Wohngebiet,urban
Eurasian Blackbird,54.213725,9.939173,2026-03-03 18:05,L52384277,Melkenkamp Wohngebiet,urban
European Robin,54.213725,9.939173,2026-03-03 18:05,L52384277,Melkenkamp Wohngebiet,urban
Eurasian Bullfinch,54.213725,9.939173,2026-03-03 18:05,L52384277,Melkenkamp Wohngebiet,urban
European Starling,53.7394275,9.8513591,2026-03-03 17:45,L29972745,Himmelmoor,rural
Peregrine Falcon,53.8056463,10.3827702,2026-03-03 17:27,L45044728,"10 Käthe-Kollwitz-Straße, Bad Oldesloe, Schleswig-Holstein, DE (53,806, 10,383)",urban
Common Crane,54.200332,9.246374,2026-03-03 17:09,L39939869,"Ellernbrook 10, Welmbüttel DE-Schleswig-Holstein 54.20033, 9.24637",urban
White-tailed Eagle,54.200332,9.246374,2026-03-03 17:09,L39939869,"Ellernbrook 10, Welmbüttel DE-Schleswig-Holstein 54.20033, 9.24637",urban
Middle Spotted Woodpecker,54.200332,9.246374,2026-03-03 17:09,L39939869,"Ellernbrook 10, Welmbüttel DE-Schleswig-Holstein 54.20033, 9.24637",urban
Great Spotted Woodpecker,54.200332,9.246374,2026-03-03 17:09,L39939869,"Ellernbrook 10, Welmbüttel DE-Schleswig-Holstein 54.20033, 9.24637",urban
Coal Tit,54.200332,9.246374,2026-03-03 17:09,L39939869,"Ellernbrook 10, Welmbüttel DE-Schleswig-Holstein 54.20033, 9.24637",urban
Great Tit,54.200332,9.246374,2026-03-03 17:09,L39939869,"Ellernbrook 10, Welmbüttel DE-Schleswig-Holstein 54.20033, 9.24637",urban
Eurasian Nuthatch,54.200332,9.246374,2026-03-03 17:09,L39939869,"Ellernbrook 10, Welmbüttel DE-Schleswig-Holstein 54.20033, 9.24637",urban
Dunnock,54.200332,9.246374,2026-03-03 17:09,L39939869,"Ellernbrook 10, Welmbüttel DE-Schleswig-Holstein 54.20033, 9.24637",urban
House Sparrow,54.200332,9.246374,2026-03-03 17:09,L39939869,"Ellernbrook 10, Welmbüttel DE-Schleswig-Holstein 54.20033, 9.24637",urban
Eurasian Tree Sparrow,54.200332,9.246374,2026-03-03 17:09,L39939869,"Ellernbrook 10, Welmbüttel DE-Schleswig-Holstein 54.20033, 9.24637",urban
White Wagtail,54.200332,9.246374,2026-03-03 17:09,L39939869,"Ellernbrook 10, Welmbüttel DE-Schleswig-Holstein 54.20033, 9.24637",urban
Common Chaffinch,54.200332,9.246374,2026-03-03 17:09,L39939869,"Ellernbrook 10, Welmbüttel DE-Schleswig-Holstein 54.20033, 9.24637",urban
Hawfinch,54.200332,9.246374,2026-03-03 17:09,L39939869,"Ellernbrook 10, Welmbüttel DE-Schleswig-Holstein 54.20033, 9.24637",urban
European Greenfinch,54.200332,9.246374,2026-03-03 17:09,L39939869,"Ellernbrook 10, Welmbüttel DE-Schleswig-Holstein 54.20033, 9.24637",urban
Canada Goose,53.623942,9.782639,2026-03-03 17:08,L39719602,"Kastanienallee, Pinneberg DE-Schleswig-Holstein 53.62394, 9.78264",urban
Marsh Tit,53.623942,9.782639,2026-03-03 17:08,L39719602,"Kastanienallee, Pinneberg DE-Schleswig-Holstein 53.62394, 9.78264",urban
Song Thrush,53.623942,9.782639,2026-03-03 17:08,L39719602,"Kastanienallee, Pinneberg DE-Schleswig-Holstein 53.62394, 9.78264",urban
Mallard,54.3450899,10.1133154,2026-03-03 16:44,L16233001,"Campus, Kiel",rural
Tufted Duck,54.3450899,10.1133154,2026-03-03 16:44,L16233001,"Campus, Kiel",rural
Common Wood-Pigeon,54.3450899,10.1133154,2026-03-03 16:44,L16233001,"Campus, Kiel",rural
Eurasian Moorhen,54.3450899,10.1133154,2026-03-03 16:44,L16233001,"Campus, Kiel",rural
Eurasian Coot,54.3450899,10.1133154,2026-03-03 16:44,L16233001,"Campus, Kiel",rural
Black-headed Gull,54.3450899,10.1133154,2026-03-03 16:44,L16233001,"Campus, Kiel",rural
European Herring Gull,54.3450899,10.1133154,2026-03-03 16:44,L16233001,"Campus, Kiel",rural
Eurasian Magpie,54.3450899,10.1133154,2026-03-03 16:44,L16233001,"Campus, Kiel",rural
Eurasian Jackdaw,54.3450899,10.1133154,2026-03-03 16:44,L16233001,"Campus, Kiel",rural
Carrion Crow,54.3450899,10.1133154,2026-03-03 16:44,L16233001,"Campus, Kiel",rural
Short-toed Treecreeper,54.3450899,10.1133154,2026-03-03 16:44,L16233001,"Campus, Kiel",rural
European Goldfinch,54.3450899,10.1133154,2026-03-03 16:44,L16233001,"Campus, Kiel",rural
Great Egret,53.6786396,10.1930748,2026-03-03 15:03,L21209663,Bredenbeker Teich,rural
Lesser Spotted Woodpecker,53.6786396,10.1930748,2026-03-03 15:03,L21209663,Bredenbeker Teich,rural
Common Raven,53.6786396,10.1930748,2026-03-03 15:03,L21209663,Bredenbeker Teich,rural
Common Chiffchaff,53.6786396,10.1930748,2026-03-03 15:03,L21209663,Bredenbeker Teich,rural
Eurasian Siskin,53.6786396,10.1930748,2026-03-03 15:03,L21209663,Bredenbeker Teich,rural
Graylag Goose,54.3045283,10.7921988,2026-03-03 15:02,L59536562,"1001 Seestraße, Wangels, Schleswig-Holstein, DE (54,305, 10,792)",rural
Common Shelduck,54.3045283,10.7921988,2026-03-03 15:02,L59536562,"1001 Seestraße, Wangels, Schleswig-Holstein, DE (54,305, 10,792)",rural
Black Woodpecker,54.3045283,10.7921988,2026-03-03 15:02,L59536562,"1001 Seestraße, Wangels, Schleswig-Holstein, DE (54,305, 10,792)",rural
Eurasian Treecreeper,54.3045283,10.7921988,2026-03-03 15:02,L59536562,"1001 Seestraße, Wangels, Schleswig-Holstein, DE (54,305, 10,792)",rural
Common Eider,54.186133,7.8735508,2026-03-03 13:30,L4122737,Helgoland--Lummenfelsen,rural
Black Guillemot,54.186133,7.8735508,2026-03-03 13:30,L4122737,Helgoland--Lummenfelsen,rural
Razorbill,54.186133,7.8735508,2026-03-03 13:30,L4122737,Helgoland--Lummenfelsen,rural
Northern Gannet,54.186133,7.8735508,2026-03-03 13:30,L4122737,Helgoland--Lummenfelsen,rural
Rook,54.3413909,10.1457436,2026-03-03 13:26,L59427886,Düsternbrook,urban
Reed Bunting,54.1801258,7.8830089,2026-03-03 12:53,L59525544,"685 Leuchtturmstraße, Helgoland, Schleswig-Holstein, DE (54,18, 7,883)",urban
Eurasian Oystercatcher,54.1860711,7.8774138,2026-03-03 12:49,L4421351,Helgoland--Oberland,urban
Lesser Black-backed Gull,54.1860711,7.8774138,2026-03-03 12:49,L4421351,Helgoland--Oberland,urban
Eurasian Skylark,54.1860711,7.8774138,2026-03-03 12:49,L4421351,Helgoland--Oberland,urban
Fieldfare,54.1860711,7.8774138,2026-03-03 12:49,L4421351,Helgoland--Oberland,urban
Wood Lark,54.1795522,7.8852439,2026-03-03 12:30,L4421374,Helgoland--Mittelland,rural
Meadow Pipit,54.1795522,7.8852439,2026-03-03 12:30,L4421374,Helgoland--Mittelland,rural
Mute Swan,54.3891752,10.1785799,2026-03-03 12:17,L55858101,Fähranleger Friedrichsort,urban
Ruddy Turnstone,54.3891752,10.1785799,2026-03-03 12:17,L55858101,Fähranleger Friedrichsort,urban
Rock Pigeon,54.3124597,10.1338178,2026-03-03 12:03,L12874658,"Hörn, Kiel",urban
Eurasian Jay,54.1325939,10.0246846,2026-03-03 10:59,L12574143,Dosenmoor (NSG),rural
Egyptian Goose,53.730783,10.298804,2026-03-03 08:24,L45212566,Beektwiete,rural
Ring-necked Pheasant,53.730783,10.298804,2026-03-03 08:24,L45212566,Beektwiete,rural
Yellowhammer,53.730783,10.298804,2026-03-03 08:24,L45212566,Beektwiete,rural
European Stonechat,54.4598748,9.9267038,2026-03-03 08:23,L8426619,Aschauer Lagune,rural
Eurasian Green Woodpecker,53.725411,10.287067,2026-03-03 07:12,L24133964,My back yard,urban
Whooper Swan,54.213725,9.939173,2026-03-03 07:06,L52384277,Melkenkamp Wohngebiet,urban
Greater White-fronted Goose,53.880849,10.674111,2026-03-03 02:33,L59510988,"Bei der Lohmühle 21B, Lübeck DE-Schleswig-Holstein 53.88085, 10.67411",urban
Graylag Goose,53.814179,10.67954,2026-03-04 17:45,L59608788,"Vorrede, Lübeck DE-Schleswig-Holstein (53.8142,10.6795)",urban
Common Crane,53.814179,10.67954,2026-03-04 17:45,L59608788,"Vorrede, Lübeck DE-Schleswig-Holstein (53.8142,10.6795)",urban
Eurasian Kestrel,53.814179,10.67954,2026-03-04 17:45,L59608788,"Vorrede, Lübeck DE-Schleswig-Holstein (53.8142,10.6795)",urban
Yellowhammer,53.814179,10.67954,2026-03-04 17:45,L59608788,"Vorrede, Lübeck DE-Schleswig-Holstein (53.8142,10.6795)",urban
Pied Avocet,54.5468582,8.9392109,2026-03-04 17:15,L11047865,Beltringharder Koog (NSG)--Arlau Schleuse,rural
Common Ringed Plover,54.5468582,8.9392109,2026-03-04 17:15,L11047865,Beltringharder Koog (NSG)--Arlau Schleuse,rural
Dunlin,54.5468582,8.9392109,2026-03-04 17:15,L11047865,Beltringharder Koog (NSG)--Arlau Schleuse,rural
White Wagtail,54.5468582,8.9392109,2026-03-04 17:15,L11047865,Beltringharder Koog (NSG)--Arlau Schleuse,rural
Mallard,54.3091872,10.0803688,2026-03-04 16:25,L11748131,"Aubrook, Kiel, Schleswig-Holstein, DE (54.309, 10.08)",rural
Common Wood-Pigeon,54.3091872,10.0803688,2026-03-04 16:25,L11748131,"Aubrook, Kiel, Schleswig-Holstein, DE (54.309, 10.08)",rural
Eurasian Sparrowhawk,54.3091872,10.0803688,2026-03-04 16:25,L11748131,"Aubrook, Kiel, Schleswig-Holstein, DE (54.309, 10.08)",rural
Eurasian Jackdaw,54.3091872,10.0803688,2026-03-04 16:25,L11748131,"Aubrook, Kiel, Schleswig-Holstein, DE (54.309, 10.08)",rural
Carrion Crow,54.3091872,10.0803688,2026-03-04 16:25,L11748131,"Aubrook, Kiel, Schleswig-Holstein, DE (54.309, 10.08)",rural
Marsh Tit,54.3091872,10.0803688,2026-03-04 16:25,L11748131,"Aubrook, Kiel, Schleswig-Holstein, DE (54.309, 10.08)",rural
Eurasian Blue Tit,54.3091872,10.0803688,2026-03-04 16:25,L11748131,"Aubrook, Kiel, Schleswig-Holstein, DE (54.309, 10.08)",rural
Great Tit,54.3091872,10.0803688,2026-03-04 16:25,L11748131,"Aubrook, Kiel, Schleswig-Holstein, DE (54.309, 10.08)",rural
Long-tailed Tit,54.3091872,10.0803688,2026-03-04 16:25,L11748131,"Aubrook, Kiel, Schleswig-Holstein, DE (54.309, 10.08)",rural
Eurasian Wren,54.3091872,10.0803688,2026-03-04 16:25,L11748131,"Aubrook, Kiel, Schleswig-Holstein, DE (54.309, 10.08)",rural
Eurasian Blackbird,54.3091872,10.0803688,2026-03-04 16:25,L11748131,"Aubrook, Kiel, Schleswig-Holstein, DE (54.309, 10.08)",rural
House Sparrow,54.3091872,10.0803688,2026-03-04 16:25,L11748131,"Aubrook, Kiel, Schleswig-Holstein, DE (54.309, 10.08)",rural
Eurasian Bullfinch,54.3091872,10.0803688,2026-03-04 16:25,L11748131,"Aubrook, Kiel, Schleswig-Holstein, DE (54.309, 10.08)",rural
Greater White-fronted Goose,54.5468582,8.9392109,2026-03-04 16:15,L11047865,Beltringharder Koog (NSG)--Arlau Schleuse,rural
Barnacle Goose,54.5468582,8.9392109,2026-03-04 16:15,L11047865,Beltringharder Koog (NSG)--Arlau Schleuse,rural
Mute Swan,54.5468582,8.9392109,2026-03-04 16:15,L11047865,Beltringharder Koog (NSG)--Arlau Schleuse,rural
Tundra Swan,54.5468582,8.9392109,2026-03-04 16:15,L11047865,Beltringharder Koog (NSG)--Arlau Schleuse,rural
Whooper Swan,54.5468582,8.9392109,2026-03-04 16:15,L11047865,Beltringharder Koog (NSG)--Arlau Schleuse,rural
Common Shelduck,54.5468582,8.9392109,2026-03-04 16:15,L11047865,Beltringharder Koog (NSG)--Arlau Schleuse,rural
Northern Shoveler,54.5468582,8.9392109,2026-03-04 16:15,L11047865,Beltringharder Koog (NSG)--Arlau Schleuse,rural
Gadwall,54.5468582,8.9392109,2026-03-04 16:15,L11047865,Beltringharder Koog (NSG)--Arlau Schleuse,rural
Eurasian Wigeon,54.5468582,8.9392109,2026-03-04 16:15,L11047865,Beltringharder Koog (NSG)--Arlau Schleuse,rural
Northern Pintail,54.5468582,8.9392109,2026-03-04 16:15,L11047865,Beltringharder Koog (NSG)--Arlau Schleuse,rural
Green-winged Teal,54.5468582,8.9392109,2026-03-04 16:15,L11047865,Beltringharder Koog (NSG)--Arlau Schleuse,rural
Common Pochard,54.5468582,8.9392109,2026-03-04 16:15,L11047865,Beltringharder Koog (NSG)--Arlau Schleuse,rural
Tufted Duck,54.5468582,8.9392109,2026-03-04 16:15,L11047865,Beltringharder Koog (NSG)--Arlau Schleuse,rural
Common Goldeneye,54.5468582,8.9392109,2026-03-04 16:15,L11047865,Beltringharder Koog (NSG)--Arlau Schleuse,rural
Smew,54.5468582,8.9392109,2026-03-04 16:15,L11047865,Beltringharder Koog (NSG)--Arlau Schleuse,rural
Eurasian Coot,54.5468582,8.9392109,2026-03-04 16:15,L11047865,Beltringharder Koog (NSG)--Arlau Schleuse,rural
Eurasian Oystercatcher,54.5468582,8.9392109,2026-03-04 16:15,L11047865,Beltringharder Koog (NSG)--Arlau Schleuse,rural
Northern Lapwing,54.5468582,8.9392109,2026-03-04 16:15,L11047865,Beltringharder Koog (NSG)--Arlau Schleuse,rural
